customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
8014,Synthetic Customer 08014,customer08014@example.invalid,India,2022-01-02,Premium,14694.67
8015,Synthetic Customer 08015,customer08015@example.invalid,India,2021-03-01,Premium,6806.04
8016,Synthetic Customer 08016,customer08016@example.invalid,Canada,2024-03-06,Basic,11406.09
8017,Synthetic Customer 08017,customer08017@example.invalid,Australia,2025-04-01,Standard,12059.29
8018,Synthetic Customer 08018,customer08018@example.invalid,India,2021-04-03,Basic,1770.51
8019,Synthetic Customer 08019,customer08019@example.invalid,India,2022-10-08,Standard,5253.03
8020,Synthetic Customer 08020,customer08020@example.invalid,Canada,2020-09-04,Premium,16076.32
8021,Synthetic Customer 08021,customer08021@example.invalid,India,2022-06-04,Premium,11724.05
8022,Synthetic Customer 08022,customer08022@example.invalid,India,2024-07-23,Premium,19951.91
8023,Synthetic Customer 08023,customer08023@example.invalid,USA,2024-03-18,Premium,1014.27
8024,Synthetic Customer 08024,customer08024@example.invalid,India,2023-10-19,Standard,19800.29
8025,Synthetic Customer 08025,customer08025@example.invalid,Canada,2020-09-21,Basic,9953.47
8026,Synthetic Customer 08026,customer08026@example.invalid,India,2021-11-26,Standard,18547.44
8027,Synthetic Customer 08027,customer08027@example.invalid,Singapore,2020-03-09,Premium,10595.21
8028,Synthetic Customer 08028,customer08028@example.invalid,Germany,2021-07-25,Premium,7217.09
8029,Synthetic Customer 08029,customer08029@example.invalid,Australia,2022-05-06,Basic,17897.58
8030,Synthetic Customer 08030,customer08030@example.invalid,UK,2021-08-08,Basic,1054.98
8031,Synthetic Customer 08031,customer08031@example.invalid,UK,2021-07-24,Standard,15087.94
8032,Synthetic Customer 08032,customer08032@example.invalid,UK,2021-04-22,Standard,14785.16
8033,Synthetic Customer 08033,customer08033@example.invalid,USA,2022-01-15,Premium,18559.40
8034,Synthetic Customer 08034,customer08034@example.invalid,Canada,2023-02-04,Premium,11809.96
8035,Synthetic Customer 08035,customer08035@example.invalid,Germany,2023-02-13,Premium,9772.74
8036,Synthetic Customer 08036,customer08036@example.invalid,India,2024-11-24,Premium,11048.67
8037,Synthetic Customer 08037,customer08037@example.invalid,Singapore,2021-05-02,Basic,15548.35
8038,Synthetic Customer 08038,customer08038@example.invalid,Australia,2020-04-08,Premium,8790.52
8039,Synthetic Customer 08039,customer08039@example.invalid,India,2021-08-13,Basic,5086.85
8040,Synthetic Customer 08040,customer08040@example.invalid,Singapore,2021-01-22,Premium,6695.22
8041,Synthetic Customer 08041,customer08041@example.invalid,Australia,2024-01-16,Premium,9446.32
8042,Synthetic Customer 08042,customer08042@example.invalid,USA,2021-11-02,Standard,12729.05
8043,Synthetic Customer 08043,customer08043@example.invalid,Canada,2024-05-31,Premium,7215.62
8044,Synthetic Customer 08044,customer08044@example.invalid,Canada,2020-09-01,Standard,8194.60
8045,Synthetic Customer 08045,customer08045@example.invalid,Singapore,2021-11-05,Basic,13656.89
8046,Synthetic Customer 08046,customer08046@example.invalid,USA,2025-12-30,Standard,11064.57
8047,Synthetic Customer 08047,customer08047@example.invalid,USA,2022-06-29,Premium,8415.73
8048,Synthetic Customer 08048,customer08048@example.invalid,India,2025-12-26,Standard,856.34
8049,Synthetic Customer 08049,customer08049@example.invalid,Canada,2025-10-25,Premium,16118.79
8050,Synthetic Customer 08050,customer08050@example.invalid,Canada,2020-10-04,Standard,16296.00
8051,Synthetic Customer 08051,customer08051@example.invalid,Germany,2024-01-15,Standard,18653.41
8052,Synthetic Customer 08052,customer08052@example.invalid,India,2022-06-26,Standard,479.80
8053,Synthetic Customer 08053,customer08053@example.invalid,Australia,2022-08-15,Basic,11750.87
8054,Synthetic Customer 08054,customer08054@example.invalid,India,2023-11-21,Standard,4875.66
8055,Synthetic Customer 08055,customer08055@example.invalid,Canada,2024-06-19,Standard,7992.67
8056,Synthetic Customer 08056,customer08056@example.invalid,Australia,2020-01-10,Standard,723.24
8057,Synthetic Customer 08057,customer08057@example.invalid,Australia,2025-09-06,Standard,2818.73
8058,Synthetic Customer 08058,customer08058@example.invalid,Australia,2024-07-28,Premium,19407.51
8059,Synthetic Customer 08059,customer08059@example.invalid,India,2023-01-17,Basic,11458.42
8060,Synthetic Customer 08060,customer08060@example.invalid,UK,2025-10-21,Standard,19277.74
8061,Synthetic Customer 08061,customer08061@example.invalid,Germany,2024-10-11,Standard,4802.18
8062,Synthetic Customer 08062,customer08062@example.invalid,Canada,2022-06-21,Premium,9491.65
8063,Synthetic Customer 08063,customer08063@example.invalid,Australia,2024-10-23,Basic,18719.74
8064,Synthetic Customer 08064,customer08064@example.invalid,Singapore,2022-08-09,Premium,2753.13
8065,Synthetic Customer 08065,customer08065@example.invalid,UK,2021-12-01,Standard,11552.76
8066,Synthetic Customer 08066,customer08066@example.invalid,Canada,2021-08-03,Standard,12151.19
8067,Synthetic Customer 08067,customer08067@example.invalid,Canada,2025-07-31,Premium,19871.70
8068,Synthetic Customer 08068,customer08068@example.invalid,USA,2023-05-10,Premium,19834.91
8069,Synthetic Customer 08069,customer08069@example.invalid,India,2021-01-10,Basic,1118.71
8070,Synthetic Customer 08070,customer08070@example.invalid,UK,2024-10-25,Standard,11311.58
8071,Synthetic Customer 08071,customer08071@example.invalid,Singapore,2021-09-17,Basic,514.49
8072,Synthetic Customer 08072,customer08072@example.invalid,UK,2025-06-25,Standard,10693.60
8073,Synthetic Customer 08073,customer08073@example.invalid,UK,2020-10-28,Basic,17883.51
8074,Synthetic Customer 08074,customer08074@example.invalid,Germany,2024-01-11,Standard,2216.08
8075,Synthetic Customer 08075,customer08075@example.invalid,Canada,2024-09-23,Basic,18703.21
8076,Synthetic Customer 08076,customer08076@example.invalid,Germany,2022-06-24,Standard,8410.10
8077,Synthetic Customer 08077,customer08077@example.invalid,India,2024-11-21,Premium,4433.15
8078,Synthetic Customer 08078,customer08078@example.invalid,India,2025-12-23,Basic,867.29
8079,Synthetic Customer 08079,customer08079@example.invalid,Singapore,2022-07-29,Standard,2576.04
8080,Synthetic Customer 08080,customer08080@example.invalid,Australia,2020-02-27,Standard,1835.40
8081,Synthetic Customer 08081,customer08081@example.invalid,USA,2021-02-17,Standard,8374.76
8082,Synthetic Customer 08082,customer08082@example.invalid,India,2020-01-12,Standard,15875.22
8083,Synthetic Customer 08083,customer08083@example.invalid,India,2020-06-30,Premium,19064.07
8084,Synthetic Customer 08084,customer08084@example.invalid,India,2024-02-06,Basic,11276.33
8085,Synthetic Customer 08085,customer08085@example.invalid,Canada,2020-05-11,Standard,12226.04
8086,Synthetic Customer 08086,customer08086@example.invalid,USA,2021-12-08,Premium,2561.44
8087,Synthetic Customer 08087,customer08087@example.invalid,Canada,2022-08-27,Standard,3127.43
8088,Synthetic Customer 08088,customer08088@example.invalid,Australia,2021-06-29,Basic,17392.23
8089,Synthetic Customer 08089,customer08089@example.invalid,Australia,2023-12-10,Premium,19619.33
8090,Synthetic Customer 08090,customer08090@example.invalid,Australia,2022-07-23,Basic,4989.42
8091,Synthetic Customer 08091,customer08091@example.invalid,Canada,2021-08-20,Basic,19707.86
8092,Synthetic Customer 08092,customer08092@example.invalid,Canada,2021-11-09,Premium,13163.70
8093,Synthetic Customer 08093,customer08093@example.invalid,USA,2024-01-16,Basic,1299.33
8094,Synthetic Customer 08094,customer08094@example.invalid,India,2025-07-03,Premium,15594.41
8095,Synthetic Customer 08095,customer08095@example.invalid,USA,2023-02-26,Basic,4001.43
8096,Synthetic Customer 08096,customer08096@example.invalid,Canada,2021-11-02,Premium,10308.62
8097,Synthetic Customer 08097,customer08097@example.invalid,India,2023-09-10,Basic,11244.11
8098,Synthetic Customer 08098,customer08098@example.invalid,Singapore,2023-11-05,Standard,1002.76
8099,Synthetic Customer 08099,customer08099@example.invalid,Canada,2021-12-23,Premium,12133.87
8100,Synthetic Customer 08100,customer08100@example.invalid,Germany,2025-05-29,Standard,18403.98
8101,Synthetic Customer 08101,customer08101@example.invalid,Canada,2021-05-12,Premium,4216.30
8102,Synthetic Customer 08102,customer08102@example.invalid,Canada,2021-03-13,Basic,17076.59
8103,Synthetic Customer 08103,customer08103@example.invalid,Singapore,2020-07-08,Premium,1995.62
8104,Synthetic Customer 08104,customer08104@example.invalid,Singapore,2020-10-05,Standard,9784.79
8105,Synthetic Customer 08105,customer08105@example.invalid,Australia,2022-12-18,Premium,6480.68
8106,Synthetic Customer 08106,customer08106@example.invalid,Singapore,2024-08-29,Basic,10160.16
8107,Synthetic Customer 08107,customer08107@example.invalid,UK,2021-10-04,Premium,18954.49
8108,Synthetic Customer 08108,customer08108@example.invalid,Singapore,2025-10-27,Premium,18648.30
8109,Synthetic Customer 08109,customer08109@example.invalid,Australia,2021-03-22,Standard,10499.69
8110,Synthetic Customer 08110,customer08110@example.invalid,India,2023-09-19,Basic,4700.15
8111,Synthetic Customer 08111,customer08111@example.invalid,Germany,2025-05-23,Standard,4925.68
8112,Synthetic Customer 08112,customer08112@example.invalid,Canada,2022-07-23,Standard,4604.71
8113,Synthetic Customer 08113,customer08113@example.invalid,UK,2021-12-18,Basic,9890.76
8114,Synthetic Customer 08114,customer08114@example.invalid,UK,2021-03-14,Basic,16847.54
8115,Synthetic Customer 08115,customer08115@example.invalid,Canada,2022-05-21,Premium,17840.42
8116,Synthetic Customer 08116,customer08116@example.invalid,Canada,2022-07-29,Premium,15069.89
8117,Synthetic Customer 08117,customer08117@example.invalid,Germany,2020-10-15,Basic,9696.06
8118,Synthetic Customer 08118,customer08118@example.invalid,Canada,2024-10-03,Basic,6841.61
8119,Synthetic Customer 08119,customer08119@example.invalid,USA,2022-09-06,Basic,4457.54
8120,Synthetic Customer 08120,customer08120@example.invalid,Singapore,2021-05-12,Premium,17132.22
8121,Synthetic Customer 08121,customer08121@example.invalid,India,2022-04-28,Premium,14709.11
8122,Synthetic Customer 08122,customer08122@example.invalid,Australia,2021-05-24,Standard,15156.15
8123,Synthetic Customer 08123,customer08123@example.invalid,Canada,2022-05-05,Standard,4853.06
8124,Synthetic Customer 08124,customer08124@example.invalid,UK,2020-10-12,Standard,12972.69
8125,Synthetic Customer 08125,customer08125@example.invalid,Germany,2021-11-29,Standard,11296.51
8126,Synthetic Customer 08126,customer08126@example.invalid,USA,2023-10-19,Premium,14535.81
8127,Synthetic Customer 08127,customer08127@example.invalid,Singapore,2022-01-09,Premium,13481.07
8128,Synthetic Customer 08128,customer08128@example.invalid,Singapore,2020-06-24,Standard,1408.47
8129,Synthetic Customer 08129,customer08129@example.invalid,Singapore,2020-10-07,Basic,2268.33
8130,Synthetic Customer 08130,customer08130@example.invalid,India,2023-01-30,Basic,11307.91
8131,Synthetic Customer 08131,customer08131@example.invalid,India,2022-04-12,Premium,17330.42
8132,Synthetic Customer 08132,customer08132@example.invalid,USA,2020-09-04,Standard,15967.23
8133,Synthetic Customer 08133,customer08133@example.invalid,UK,2023-02-13,Standard,12441.02
8134,Synthetic Customer 08134,customer08134@example.invalid,Singapore,2021-07-18,Premium,3272.56
8135,Synthetic Customer 08135,customer08135@example.invalid,USA,2025-05-10,Premium,13505.54
8136,Synthetic Customer 08136,customer08136@example.invalid,Australia,2023-11-28,Basic,5371.23
8137,Synthetic Customer 08137,customer08137@example.invalid,India,2024-09-25,Premium,11672.37
8138,Synthetic Customer 08138,customer08138@example.invalid,Canada,2024-10-04,Premium,18989.97
8139,Synthetic Customer 08139,customer08139@example.invalid,Singapore,2024-11-26,Basic,2269.65
8140,Synthetic Customer 08140,customer08140@example.invalid,Singapore,2024-12-05,Premium,19056.44
8141,Synthetic Customer 08141,customer08141@example.invalid,Australia,2021-11-16,Standard,2515.84
8142,Synthetic Customer 08142,customer08142@example.invalid,India,2020-05-02,Basic,10772.51
8143,Synthetic Customer 08143,customer08143@example.invalid,Canada,2020-09-15,Basic,12223.70
8144,Synthetic Customer 08144,customer08144@example.invalid,Australia,2021-01-06,Premium,6083.01
8145,Synthetic Customer 08145,customer08145@example.invalid,Singapore,2022-03-30,Standard,6837.52
8146,Synthetic Customer 08146,customer08146@example.invalid,Australia,2023-11-30,Premium,7259.34
8147,Synthetic Customer 08147,customer08147@example.invalid,India,2024-11-25,Standard,13699.53
8148,Synthetic Customer 08148,customer08148@example.invalid,Singapore,2022-12-21,Standard,17569.09
8149,Synthetic Customer 08149,customer08149@example.invalid,USA,2021-11-22,Premium,1755.05
8150,Synthetic Customer 08150,customer08150@example.invalid,Germany,2024-02-28,Basic,1281.52
8151,Synthetic Customer 08151,customer08151@example.invalid,Canada,2023-12-17,Standard,695.85
8152,Synthetic Customer 08152,customer08152@example.invalid,UK,2021-05-21,Standard,19949.21
8153,Synthetic Customer 08153,customer08153@example.invalid,Germany,2022-08-14,Premium,10176.30
8154,Synthetic Customer 08154,customer08154@example.invalid,USA,2025-04-19,Basic,6132.94
8155,Synthetic Customer 08155,customer08155@example.invalid,Singapore,2022-12-10,Standard,10688.62
8156,Synthetic Customer 08156,customer08156@example.invalid,Singapore,2021-07-24,Basic,1725.34
8157,Synthetic Customer 08157,customer08157@example.invalid,India,2025-10-19,Premium,19034.72
8158,Synthetic Customer 08158,customer08158@example.invalid,Australia,2021-06-11,Standard,4081.10
8159,Synthetic Customer 08159,customer08159@example.invalid,USA,2025-10-23,Basic,14283.93
8160,Synthetic Customer 08160,customer08160@example.invalid,Australia,2020-03-21,Premium,15069.38
8161,Synthetic Customer 08161,customer08161@example.invalid,USA,2025-02-11,Basic,39.33
8162,Synthetic Customer 08162,customer08162@example.invalid,Singapore,2023-01-08,Standard,17724.61
8163,Synthetic Customer 08163,customer08163@example.invalid,UK,2022-12-22,Premium,5597.92
8164,Synthetic Customer 08164,customer08164@example.invalid,Germany,2023-09-04,Standard,4784.15
8165,Synthetic Customer 08165,customer08165@example.invalid,India,2023-05-28,Standard,5823.62
8166,Synthetic Customer 08166,customer08166@example.invalid,Singapore,2020-03-27,Standard,3928.10
8167,Synthetic Customer 08167,customer08167@example.invalid,Germany,2025-06-05,Premium,10560.29
8168,Synthetic Customer 08168,customer08168@example.invalid,India,2025-02-24,Premium,14889.47
8169,Synthetic Customer 08169,customer08169@example.invalid,USA,2022-09-03,Premium,18744.72
8170,Synthetic Customer 08170,customer08170@example.invalid,Canada,2023-04-11,Premium,12918.85
8171,Synthetic Customer 08171,customer08171@example.invalid,Australia,2020-03-02,Premium,10929.04
8172,Synthetic Customer 08172,customer08172@example.invalid,Canada,2023-10-05,Standard,15884.65
8173,Synthetic Customer 08173,customer08173@example.invalid,Singapore,2024-08-21,Standard,12343.60
8174,Synthetic Customer 08174,customer08174@example.invalid,India,2022-12-11,Premium,6395.75
8175,Synthetic Customer 08175,customer08175@example.invalid,India,2022-07-15,Premium,2940.29
8176,Synthetic Customer 08176,customer08176@example.invalid,Singapore,2020-05-30,Standard,12247.86
8177,Synthetic Customer 08177,customer08177@example.invalid,USA,2020-05-14,Basic,7635.40
8178,Synthetic Customer 08178,customer08178@example.invalid,Canada,2020-02-16,Standard,9843.41
8179,Synthetic Customer 08179,customer08179@example.invalid,UK,2023-04-17,Standard,6094.79
8180,Synthetic Customer 08180,customer08180@example.invalid,Germany,2024-02-03,Premium,19181.46
